Navn,Stasjon,Tid,Nedbør,Lufttemperatur,Vindretning,Middelvind
Høvringen II,SN16271,09.09.2021 12:00,0,14.2,270,3.1
Høvringen II,SN16271,09.09.2021 13:00,0,14.4,273,2.9
Høvringen II,SN16271,09.09.2021 14:00,0,14.6,273,2.5
Høvringen II,SN16271,09.09.2021 15:00,0,14.9,269,1.4
Høvringen II,SN16271,09.09.2021 16:00,0,15.7,269,1.7
Høvringen II,SN16271,09.09.2021 17:00,0,15,270,1.3
Høvringen II,SN16271,09.09.2021 18:00,0,14,268,1.1
Høvringen II,SN16271,09.09.2021 19:00,0,11.9,270,0.6
Høvringen II,SN16271,09.09.2021 20:00,0,9.6,270,1.5
Høvringen II,SN16271,09.09.2021 21:00,0,8.8,273,1.3
Høvringen II,SN16271,09.09.2021 22:00,0,9,272,0.6
Høvringen II,SN16271,09.09.2021 23:00,0,12,257,4.2
Høvringen II,SN16271,10.09.2021 00:00,0,11.6,265,2
Høvringen II,SN16271,10.09.2021 01:00,0,11.5,266,2.4
Høvringen II,SN16271,10.09.2021 02:00,0,11,265,1.4
Høvringen II,SN16271,10.09.2021 03:00,0.1,10.1,269,0.5
Høvringen II,SN16271,10.09.2021 04:00,0.5,10.9,263,2.2
Høvringen II,SN16271,10.09.2021 05:00,1.4,10.7,267,2.4
Høvringen II,SN16271,10.09.2021 06:00,3.4,10.7,253,4.5
Høvringen II,SN16271,10.09.2021 07:00,1.7,10.6,253,5
Høvringen II,SN16271,10.09.2021 08:00,0.2,10.5,257,4.2
Høvringen II,SN16271,10.09.2021 09:00,0.2,10.3,252,4.8
Høvringen II,SN16271,10.09.2021 10:00,0.1,11.1,258,3.8
Høvringen II,SN16271,10.09.2021 11:00,0.1,12.4,249,4.9
Høvringen II,SN16271,10.09.2021 12:00,0,13.3,248,5
Høvringen II,SN16271,10.09.2021 13:00,0,13,248,5
Høvringen II,SN16271,10.09.2021 14:00,0,12.6,255,3.8
Høvringen II,SN16271,10.09.2021 15:00,0,11.9,262,3.7
Høvringen II,SN16271,10.09.2021 16:00,0,11.7,258,3.2
Høvringen II,SN16271,10.09.2021 17:00,2.5,11.6,255,3.4
Høvringen II,SN16271,10.09.2021 18:00,0,11.7,256,3.5
Høvringen II,SN16271,10.09.2021 19:00,0,11.3,255,3.5
Høvringen II,SN16271,10.09.2021 20:00,0,10.9,264,2.1
Høvringen II,SN16271,10.09.2021 21:00,0,10.5,266,2.5
Høvringen II,SN16271,10.09.2021 22:00,0,9.9,266,1.8
Høvringen II,SN16271,10.09.2021 23:00,0,9.4,271,1.6
Høvringen II,SN16271,11.09.2021 00:00,0,9.8,273,0.9
Høvringen II,SN16271,11.09.2021 01:00,0,9.9,271,0.9
Høvringen II,SN16271,11.09.2021 02:00,0,9.6,269,0.6
Høvringen II,SN16271,11.09.2021 03:00,0,10,267,1.5
Høvringen II,SN16271,11.09.2021 04:00,0,10.8,270,2.3
Høvringen II,SN16271,11.09.2021 05:00,0.2,10.5,269,0.5
Høvringen II,SN16271,11.09.2021 06:00,0.1,10.7,273,1.3
Høvringen II,SN16271,11.09.2021 07:00,0,11.3,265,1.9
Høvringen II,SN16271,11.09.2021 08:00,0,11.8,262,2.5
Høvringen II,SN16271,11.09.2021 09:00,0,11.7,263,4.2
Høvringen II,SN16271,11.09.2021 10:00,0,12.9,249,4.8
Høvringen II,SN16271,11.09.2021 11:00,0,12.4,260,3.2
Høvringen II,SN16271,11.09.2021 12:00,0,12.9,263,3.4
Høvringen II,SN16271,11.09.2021 13:00,0,13.6,247,5.3
Høvringen II,SN16271,11.09.2021 14:00,0,14.1,260,3.7
Høvringen II,SN16271,11.09.2021 15:00,0,13.1,264,3.3
Høvringen II,SN16271,11.09.2021 16:00,0,12.7,256,4.7
Høvringen II,SN16271,11.09.2021 17:00,0,12.1,261,3.3
Høvringen II,SN16271,11.09.2021 18:00,0,11.9,259,3.6
Høvringen II,SN16271,11.09.2021 19:00,0,11.4,251,4.9
